"product_id","product_name","description","price"
38767,"Coby 7' Black Widescreen TFT Portable DVD CD MP3 Player - TFDVD7006","Coby 7' Black Widescreen TFT Portable DVD CD MP3 Player - TFDVD7006/ Compact Portable Design/ 480 x 240 Display Resolution/ 16:9 Widescreen TFT Color Display/ DVD, DVD±R/RW, CD, CD-R/RW, JPEG And MP3 Compatible/ Anti-Skip Circuitry/ Dolby Digital Decoder/ Digital And Analog AV Outputs/ NTSC/PAL Video System/ Black Finish",$97.00
38773,"Sony Black HD Radio With Dock For iPod And iPhone - XDRS10HDIP","Sony Black HD Radio With Dock For iPod And iPhone - XDRS10HDIP/ iPod And iPhone Dock/ Clear Static-Free HD Digital Radio Reception/ FM Multicasting/ No Monthly Subscription Fees/ Backlit LCD Display/ Digital Tuning/ Clock With Alarm Time Setting/ Wireless Remote Control/ Stereo Speakers With Bass Reflex Sound System/ Black Finish",
38777,"Nikon Black COOLPIX S210 Li-Ion Rechargeable Battery - ENEL10","Nikon Black COOLPIX S210 Li-Ion Rechargeable Battery - ENEL10/ Compatible With COOLPIX S Series Digital Cameras/ Black Finish",
38781,"Griffin Black TuneBuds Mobile For iPod And iPhone - 9410TUNBMBLB","Griffin Black TuneBuds Mobile For iPod And iPhone - 9410TUNBMBLB/ Compatible With iPhone And iPod/ Three Sizes Of Cushioned Silicone Earpads/ High-Sensitivity Microphone/ ControlMic Button/ Earphone Cable/ Black Finish",
38782,"Sony VAIO FW Series Black Notebook Computer - VGNFW378JB","Sony VAIO FW Series Black Notebook Computer - VGNFW378JB/ 2.40GHz Intel Core 2 Duo processor P8600/ 16.4' (1920 x 1080) XBRITE-FullHD Widescreen Display/ 320GB Serial ATA 7200rpm Hard Drive/ Built-In 1.3 Megapixel MOTION EYE Camera And Microphone/ 4GB PC2-6400 (2GBx2) Installed Memory (Maximum Up To 8GB)/ 1066MHz Front Side Bus Speed/ 3MB L2 Cache/ Blu-ray Disc Support (Read / Write 2x Max)/ Genuine Microsoft Windows Vista Home Premium 64-Bit/ Black Finish",
38784,"Sanus 30' - 50' Full-Motion Flat Panel TV Black Wall Mount - LRF118B1","Sanus 30' - 50' Full-Motion Flat Panel TV Black Wall Mount - LRF118B1/ Swivel Motion/ Low Profile/ Virtual Axis Technology/ Easy Access To Wires/ Universal Mounting Brackets/ Black Finish",$349.00
38794,"Belkin White Switch-To-Mac Cable - F4U001","Belkin White Switch-To-Mac Cable - F4U001/ Allows You To Seamlessly Transfer All Your Important Data/ Eliminates The Need To Set Up A Complex Network/ Transfers Data At USB 2.0 Speeds/ Cool LED Lighting Indicates Transfer Status/ White Finish",
38796,"Belkin Leather Folio For 2G iPod Touch - F8Z373","Belkin Leather Folio For 2G iPod Touch - F8Z373/ Soft, Durable Leather/ Soft-Microfiber Lining/ Velcro Fastening/ Clear Screen Protector Allows Easy Navigation/ Access To Ports And Dock Connector/ Black Finish (iPod Not Included)",$29.00
38798,"Peerless Black Flat Panel TV Stand - SS550PBK","Peerless Black Flat Panel TV Stand - SS550PBK/ Supports 32' To 50' Flat Panel TVs/ Vertical Screen Adjustment Feature/ Internal Cable Management/ Adjustable Glass Shelving/ Black Finish",
38800,"Canon EOS Rebel XSi Silver Digital SLR Camera - XSIREB1855S","Canon EOS Rebel XSi Silver Digital SLR Camera - XSIREB1855S/ 12.2 Megapixel/ DIGIC III Image Processor/ Extensive Noise Reduction Technology/ Auto Optimization/ 3.0' LCD Monitor/ Compatible With Compact SD And SDHC Memory Cards/ EOS Integrated Cleaning System/ 18-55MM Lens Included/ 2756B003/ Silver Finish",$799.00
38806,"Canon XH A1S Black High Definition HDV Camcorder - XHA1S","Canon XH A1S Black High Definition HDV Camcorder - XHA1S/ 20x HD L Series Zoom/ 0.57' Widescreen Viewfinder/ 2.8' Widescreen LCD Screen/ High-Performance Stereo Electric Condenser Microphone/ SuperRange Optical Image Stabilization/ DIGIC DV II HD Image Processor/ 1440 x 1080 Pixels/ Instant Auto Focus/ Black Finish",
38813,"Speck ToughSkin Black Case For 4th Generation iPod Nano - NN4TSBLK","Speck ToughSkin Black Case For 4th Generation iPod Nano - NN4TSBLK/ Tough Custom-Fit Protective Case/ Durable Shock-Absorbing Material/ Detachable Rotating Belt Clip/ Openings To All Connections And Controls/ Black Finish",$29.00
38826,"Cuisinart Exact Heat Matte Black Toaster Oven Broiler - TOB155","Cuisinart Exact Heat Matte Black Toaster Oven Broiler - TOB155/ 0.6 Cu. Ft. Capacity/ Multifunctional Countertop Oven/ Easy-Clean Interior/ Touchpad Controls/ Bagel, Reheat And Defrost Buttons/ Clock And Oven Timer/ Stainless Steel Front Panels With Brushed Chrome Handle/ Matte Black Finish",$139.00
38831,"Tripp-Lite Black 25 Foot SVGA HD15M To HD15M Computer Monitor Cable - P502025","Tripp-Lite Black 25 Foot SVGA HD15M To HD15M Computer Monitor Cable - P502025/ 25 Foot Length/ Foil-Shielding For Maximum EMI/RFI Protection/ Constructed From Mini-Coax And Paired Video/ Gold Plated Connectors And Gold Plated Copper Contacts/ HD15 Male To HD15 Male Molded Connectors/ Black Finish",
38834,"Nokia T-Mobile Unlocked Cellular Phone - N96","Nokia T-Mobile Unlocked Cellular Phone - N96/ 5 Megapixel Camera/ 3G High Speed Data Access/ GSM 850/900/1800/1900/ HSDPA 850/1900/ 2.8' Display/ Wi-Fi 802.11 b/g UPnP Technology/ microSD Card Slot/ 16GB Internal Memory/ Built-In GPS Receiver/ Stereo FM Radio With RDS/ DVB-H TV Broadcast Receiver/ TV Out/ Up To 4 Hours Talk Time/ 220 Hours Standby Time/ $599.00 With 2yr Service Agreement/ Activation Or Handset Upgrade Available In Store For Illinois Market Customers Only",
38873,"Denon Home Theater Receiver And Boston Acoustics 5.1 Speaker System Package - DHT589BA","Denon Home Theater Receiver And Boston Acoustics 5.1 Speaker System Package - DHT589BA/ 2 HDMI Inputs/ Sirius Satellite Radio Ready/ Audyssey Dynamic EQ And Volume Technology/ 1/2' Soft Dome Tweeter Center  And Satellite Speakers/ 3' Mid-Bass Drivers Satellite Speakers/ Dual 3' Mid-Bass Drivers Center Speaker/ 8' Down-Firing Subwoofer With 100W Power Amplifier",$499.00
38876,"Apple iWork 09 Software Individual Pack For Mac - MB942ZA","Apple iWork 09 Software Individual Pack For Mac - MB942ZA/ Creating The Perfect Brochure, Flyer, Report Or Resume Is Faster And Easier Than Ever Using Pages 09/ Create Spreadsheets, Organize Data And Write Formulas With Simple Yet Powerful Tools Using Numbers 09/ Easily Create Sophisticated Animations With Magic Move/ Dramatically Reduce File Size Without Compromising Quality/ Save Your iWork Document As A Word, Excel Or PowerPoint File/ Individual Pack",$79.00
38880,"Apple iWork 09 Software Family Pack For Mac - MB943ZA","Apple iWork 09 Software Family Pack For Mac - MB943ZA/ Creating The Perfect Brochure, Flyer, Report Or Resume Is Faster And Easier Than Ever Using Pages 09/ Create Spreadsheets, Organize Data And Write Formulas With Simple Yet Powerful Tools Using Numbers 09/ Easily Create Sophisticated Animations With Magic Move/ Dramatically Reduce File Size Without Compromising Quality/ Save Your iWork Document As A Word, Excel Or PowerPoint File/ 5 User Family Pack",$99.00
38920,"Transcend JetFlash V10 16GB USB Flash Drive - TS16GJFV10","Transcend JetFlash V10 16GB USB Flash Drive - TS16GJFV10/ Hi-Speed USB 2.0/ Capless Sliding Design Protects The Connector/ Easy Plug And Play Installation/ AES Encryption/ DataBackup Function/ Keychain Hook And Neck Strap/ Green Finish",$38.00
38939,"Logitech V-UBM46 QuickCam Pro 9000 Black Webcam For Windows - 960000048","Logitech V-UBM46 QuickCam Pro 9000 Black Webcam For Windows - 960000048/ Carl Zeiss Optics/ Autofocus/ HD Video/ RightLight Technology/ Integrated Microphone With RightSound Technology/ Ultra-Wide Field Of View And Intelligent Face Tracking/ Logitech Video Effects/ Downloadable Fun Filters/ Universal Monitor Clip/ Works With Windows XP And Vista/ Black Finish",
38944,"Panasonic LM-AF30U3 Three Pack Of Single-Sided 30 Minute DVD-RAM Discs - LMAF30U3","Panasonic LM-AF30U3 Three Pack Of Single-Sided 30 Minute DVD-RAM Discs - LMAF30U3/ Compatible With DVD Camcorder, DVD Video Recorders And DVD-RAM Drives/ Rewritable/ XTRA, Fine And Standard Recording Modes/ 1.4 GB Data Capacity",$8.99
38957,"Lasonic ATSC Digital To Analog TV Converter Box - LTA260","Lasonic ATSC Digital To Analog TV Converter Box - LTA260/ Support 4:3 And 16:9 Video Format/ Composite Video And Stereo Audio Output/ Supports Channel Display, Closed Caption, EAS And Parental Controls (V-Chip)/ Display ANT Level And Signal Quality On The TV/ Black Finish",
39038,"Case Logic Black In-Car DVD Player Case - PDVK10","Case Logic Black In-Car DVD Player Case - PDVK10/ Holds Up To 10' Portable DVD And Portable iPod Players/ Grab & Go Suspension System/ Built-In Dual Jack Headphone System/ Extra Storage Compartment/ Black Finish",$29.00
39039,"Garmin Nuvi 885T GPS Navigation System - 0100057730","Garmin Nuvi 885T GPS Navigation System - 0100057730/ Speak Commands/ 4.3' Display/ Turn-By-Turn Directions/ Bluetooth Wireless Technology/ Built-In Microphone And Speaker/ MP3 Player/ Picture Viewer/ FM Transmitter/ Touchscreen/ Up To 4 Hours Battery Life/ microSD Card Slot/ World Travel Clock, Currency/Unit Converter And Calculator/ Grey Finish",$799.00
39054,"OmniMount 37' - 63' Ultra Low Profile Series Large Flat Panel TV Black Mount - ULPTLBK","OmniMount 37' - 63' Ultra Low Profile Series Large Flat Panel TV Black Mount - ULPTLBK/ Ultra Low Profile Design/ Built-In Kickstand/ Universal Rails/ Tension Adjustment/ Sliding Lateral On-Wall Adjustment/ Lift N? Lock For Easy Installation/ Anti-Theft Security Feature/ Black Finish",
39088,"Logitech Cordless Desktop Wave Keyboard And Mouse Combo - 920000264","Logitech Cordless Desktop Wave Keyboard And Mouse Combo - 920000264/ Contoured Wave-Shaped Key Design/ Cushioned Contoured Palm Rest/ Adjustable Keyboard Height/ Comfortable Design High-Performance Laser Mouse/ Instant Media Access/ Programmable F-Keys/ Compatible With PC And MAC/ Black Finish",$79.00
39090,"Mitsubishi DLP Black TV Stand - MBS73V","Mitsubishi DLP Black TV Stand - MBS73V/ Matching Base For Mitsubishi WD-73735 And WD-73736 DLP HDTV/ Glass Shelf Height Adjustment/ Black Finish",$549.00
39175,"Logitech Digital Precision PC Gaming Headset - 981000040","Logitech Digital Precision PC Gaming Headset - 981000040/ Cushioned Open-Air Design/ USB And Analog Connections/ Noise-Canceling Microphone/ In-Line Volume And Mute Controls/ 10 Ft. Cable Length/ PC And Mac Compatible/ Black Finish",$49.00
39176,"Logitech 2.1 Multimedia Silver Speaker System - Z2300","Logitech 2.1 Multimedia Silver Speaker System - Z2300/ THX-Certified/ 200 Watts Of RMS Power (400 Watts Of Peak Power)/ Distortion-Free Bass/ Phase Plug Design/ SoundTouch Wired Remote Control/ Multiple Source?Ready/ 2.5' Polished Aluminum Phase Plug Speaker Driver/ 8' Long-Throw Ported Subwoofer Driver/ Silver Finish",
39179,"Linksys Wireless-G Range Expander - WRE54G","Linksys Wireless-G Range Expander - WRE54G/ Supports 64/128-Bit WEP Encryption In 802.11b/802.11g Wireless LAN/ Configurable Through Your Networked PC?s Web Browser Or The Included Setup Wizard/ Expand Your Wireless Coverage To Eliminate Dead Spots/ Works With Both 802.11b And 802.11g Wireless Networks/ RJ-45 10/100 Port For Easy Configuration/ Silver Finish",$99.00
